,zipcode,city,state,metro,county,month,avg_house_size_sales,avg_house_size_rental
2814,29501,Florence,SC,Florence,Florence,1.0,1360.153864,0.0
2815,29501,Florence,SC,Florence,Florence,2.0,1337.442135,0.0
2816,29501,Florence,SC,Florence,Florence,3.0,1408.857068,0.0
2817,29501,Florence,SC,Florence,Florence,4.0,1343.585562,0.0
2818,29501,Florence,SC,Florence,Florence,5.0,1373.4170279999998,0.0
2819,29501,Florence,SC,Florence,Florence,6.0,1365.520651,0.0
2820,29501,Florence,SC,Florence,Florence,7.0,1389.568659,0.0
2821,80012,Aurora,CO,Denver,Arapahoe,1.0,985.064415,823.7346173999999
2822,80012,Aurora,CO,Denver,Arapahoe,2.0,1057.911683,829.4973954
2823,80012,Aurora,CO,Denver,Arapahoe,3.0,1068.773038,822.9927426
2824,80012,Aurora,CO,Denver,Arapahoe,4.0,1089.741784,826.0542264999999
2825,80012,Aurora,CO,Denver,Arapahoe,5.0,1097.563752,826.0170212999999
2826,80012,Aurora,CO,Denver,Arapahoe,6.0,1072.767857,830.5567256
2827,80012,Aurora,CO,Denver,Arapahoe,7.0,1051.9059869999999,836.1989065
2828,19147,Philadelphia,PA,Philadelphia,Philadelphia,1.0,1277.080813,1116.5086880000001
2829,19147,Philadelphia,PA,Philadelphia,Philadelphia,2.0,1251.5866859999999,1131.6809230000001
2830,19147,Philadelphia,PA,Philadelphia,Philadelphia,3.0,1180.442429,1079.782499
2831,19147,Philadelphia,PA,Philadelphia,Philadelphia,4.0,1208.423939,1066.731839
2832,19147,Philadelphia,PA,Philadelphia,Philadelphia,5.0,1200.491129,1049.8648640000001
2833,19147,Philadelphia,PA,Philadelphia,Philadelphia,6.0,1256.277615,1036.802374
2834,19147,Philadelphia,PA,Philadelphia,Philadelphia,7.0,1273.215952,1046.458855
2835,91786,Upland,CA,Riverside,San Bernardino,1.0,1651.941861,805.1692837999999
2836,91786,Upland,CA,Riverside,San Bernardino,2.0,1670.277114,781.8964158
2837,91786,Upland,CA,Riverside,San Bernardino,3.0,1546.432571,793.032164
2838,91786,Upland,CA,Riverside,San Bernardino,4.0,1633.6704140000002,811.6891822000001
2839,91786,Upland,CA,Riverside,San Bernardino,5.0,1612.825164,851.8155326
2840,91786,Upland,CA,Riverside,San Bernardino,6.0,1539.05701,849.3717828
2841,91786,Upland,CA,Riverside,San Bernardino,7.0,1575.713941,846.7401697999999
2842,47374,Richmond,IN,Richmond,Wayne,1.0,0.0,0.0
2843,47374,Richmond,IN,Richmond,Wayne,2.0,0.0,0.0
2844,47374,Richmond,IN,Richmond,Wayne,3.0,0.0,0.0
2845,47374,Richmond,IN,Richmond,Wayne,4.0,0.0,0.0
2846,47374,Richmond,IN,Richmond,Wayne,5.0,0.0,0.0
2847,47374,Richmond,IN,Richmond,Wayne,6.0,0.0,0.0
2848,47374,Richmond,IN,Richmond,Wayne,7.0,0.0,0.0
2849,97501,Medford,OR,Medford,Jackson,1.0,1258.029478,0.0
2850,97501,Medford,OR,Medford,Jackson,2.0,1229.1466679999999,0.0
2851,97501,Medford,OR,Medford,Jackson,3.0,1208.884423,0.0
2852,97501,Medford,OR,Medford,Jackson,4.0,1246.414145,0.0
2853,97501,Medford,OR,Medford,Jackson,5.0,1211.6697689999999,0.0
2854,97501,Medford,OR,Medford,Jackson,6.0,1276.17373,0.0
2855,97501,Medford,OR,Medford,Jackson,7.0,1224.0695349999999,0.0
2856,92234,Cathedral City,CA,Riverside,Riverside,1.0,1667.116565,0.0
2857,92234,Cathedral City,CA,Riverside,Riverside,2.0,1619.857133,0.0
2858,92234,Cathedral City,CA,Riverside,Riverside,3.0,1650.5361619999999,0.0
2859,92234,Cathedral City,CA,Riverside,Riverside,4.0,1626.3060169999999,0.0
2860,92234,Cathedral City,CA,Riverside,Riverside,5.0,1626.5731859999999,0.0
2861,92234,Cathedral City,CA,Riverside,Riverside,6.0,1617.394402,0.0
2862,92234,Cathedral City,CA,Riverside,Riverside,7.0,1627.063977,0.0
2863,46360,Michigan City,IN,Michigan City,La Porte,1.0,1438.289076,0.0
2864,46360,Michigan City,IN,Michigan City,La Porte,2.0,1433.7833,0.0
2865,46360,Michigan City,IN,Michigan City,La Porte,3.0,1491.5772359999999,0.0
2866,46360,Michigan City,IN,Michigan City,La Porte,4.0,1401.430754,0.0
2867,46360,Michigan City,IN,Michigan City,La Porte,5.0,1340.021053,0.0
2868,46360,Michigan City,IN,Michigan City,La Porte,6.0,1347.283648,0.0
2869,46360,Michigan City,IN,Michigan City,La Porte,7.0,1370.989671,0.0
2870,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,1.0,1192.200573,1169.901898
2871,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,2.0,1176.564968,1162.79774
2872,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,3.0,1172.120572,1147.024929
2873,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,4.0,1156.723493,1223.7659019999999
2874,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,5.0,1124.292745,1236.678354
2875,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,6.0,1142.8311199999998,1262.4238599999999
2876,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,7.0,1175.669846,1180.505527
2877,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,1.0,1808.3226120000002,1598.979568
2878,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,2.0,1863.731018,1535.573264
2879,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,3.0,1853.7478210000002,1635.82807
2880,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,4.0,1834.163555,1583.452209
2881,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,5.0,1833.00902,1552.364564
2882,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,6.0,1907.847423,1563.0927800000002
2883,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,7.0,1823.839518,1486.6674970000001
2884,12065,Clifton Park,NY,Albany,Saratoga,1.0,1839.402695,992.7238806
2885,12065,Clifton Park,NY,Albany,Saratoga,2.0,1888.825534,1046.908065
2886,12065,Clifton Park,NY,Albany,Saratoga,3.0,1869.9556350000003,991.5254236999999
2887,12065,Clifton Park,NY,Albany,Saratoga,4.0,1805.6392640000001,1030.783582
2888,12065,Clifton Park,NY,Albany,Saratoga,5.0,1799.151997,1054.479167
2889,12065,Clifton Park,NY,Albany,Saratoga,6.0,1805.1834379999998,957.9678606000001
2890,12065,Clifton Park,NY,Albany,Saratoga,7.0,1753.3340170000001,995.7248967
2891,77063,Houston,TX,Houston,Harris,1.0,1323.928823,1200.495314
2892,77063,Houston,TX,Houston,Harris,2.0,1324.386667,1221.4613160000001
2893,77063,Houston,TX,Houston,Harris,3.0,1371.72,1214.880085
2894,77063,Houston,TX,Houston,Harris,4.0,1293.062617,1234.609547
2895,77063,Houston,TX,Houston,Harris,5.0,1245.810007,1250.7267060000001
2896,77063,Houston,TX,Houston,Harris,6.0,1269.936466,1216.2166869999999
2897,77063,Houston,TX,Houston,Harris,7.0,1316.718169,1190.445615
2898,92057,Oceanside,CA,San Diego,San Diego,1.0,1625.4681970000001,1215.295867
2899,92057,Oceanside,CA,San Diego,San Diego,2.0,1666.463432,1195.382795
2900,92057,Oceanside,CA,San Diego,San Diego,3.0,1618.452208,1220.302815
2901,92057,Oceanside,CA,San Diego,San Diego,4.0,1635.829846,1294.79058
2902,92057,Oceanside,CA,San Diego,San Diego,5.0,1673.132798,1214.3611369999999
2903,92057,Oceanside,CA,San Diego,San Diego,6.0,1626.31033,1274.145684
2904,92057,Oceanside,CA,San Diego,San Diego,7.0,1619.166234,1264.867991
2905,15237,Ross,PA,Pittsburgh,Allegheny,1.0,1593.3037550000001,1035.012594
2906,15237,Ross,PA,Pittsburgh,Allegheny,2.0,1652.761825,955.0
2907,15237,Ross,PA,Pittsburgh,Allegheny,3.0,1716.4140350000002,959.1703057
2908,15237,Ross,PA,Pittsburgh,Allegheny,4.0,1730.626495,955.0
2909,15237,Ross,PA,Pittsburgh,Allegheny,5.0,1679.641421,955.0
2910,15237,Ross,PA,Pittsburgh,Allegheny,6.0,1637.570503,970.7782609
2911,15237,Ross,PA,Pittsburgh,Allegheny,7.0,1644.859123,971.6086957
2912,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,1.0,1406.246876,1038.331426
2913,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,2.0,1362.119911,1042.430916
2914,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,3.0,1426.4882890000001,1044.685259
2915,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,4.0,1424.361015,1030.6416179999999
2916,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,5.0,1409.188212,1039.0704380000002
2917,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,6.0,1483.625198,1044.066165
2918,73120,Oklahoma City,OK,Oklahoma City,Oklahoma,7.0,1419.20495,1028.492824
2919,53511,Beloit,WI,Janesville,Rock,1.0,1175.0,0.0
2920,53511,Beloit,WI,Janesville,Rock,2.0,1111.044713,0.0
2921,53511,Beloit,WI,Janesville,Rock,3.0,1096.043851,0.0
2922,53511,Beloit,WI,Janesville,Rock,4.0,1027.525361,0.0
2923,53511,Beloit,WI,Janesville,Rock,5.0,951.6030025,0.0
2924,53511,Beloit,WI,Janesville,Rock,6.0,932.3242604000001,0.0
2925,53511,Beloit,WI,Janesville,Rock,7.0,1020.105225,0.0
2926,43615,Toledo,OH,Toledo,Lucas,1.0,1257.5260210000001,0.0
2927,43615,Toledo,OH,Toledo,Lucas,2.0,1251.0092539999998,0.0
2928,43615,Toledo,OH,Toledo,Lucas,3.0,1295.159744,0.0
2929,43615,Toledo,OH,Toledo,Lucas,4.0,1287.256257,0.0
2930,43615,Toledo,OH,Toledo,Lucas,5.0,1322.202856,0.0
2931,43615,Toledo,OH,Toledo,Lucas,6.0,1289.847817,0.0
2932,43615,Toledo,OH,Toledo,Lucas,7.0,1265.1160320000001,0.0
2933,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1252.437544,796.7260417
2934,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1256.463542,763.0118061000001
2935,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1263.7701279999999,764.1666667000001
2936,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1295.772089,760.4038462
2937,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1265.9797449999999,781.4334851
2938,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1328.062377,816.8459328
2939,33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1311.722534,830.2224472999999
2940,47401,Bloomington,IN,Bloomington,Monroe,1.0,1922.335955,845.4602177999999
2941,47401,Bloomington,IN,Bloomington,Monroe,2.0,1930.225475,878.0761904999999
2942,47401,Bloomington,IN,Bloomington,Monroe,3.0,2019.9306239999999,872.5119332
2943,47401,Bloomington,IN,Bloomington,Monroe,4.0,1969.910099,872.5119332
2944,47401,Bloomington,IN,Bloomington,Monroe,5.0,1981.0191489999997,861.1575178999999
2945,47401,Bloomington,IN,Bloomington,Monroe,6.0,1990.0341829999998,888.9407424000001
2946,47401,Bloomington,IN,Bloomington,Monroe,7.0,1987.8245370000002,878.6823072999999
2947,57701,Rapid City,SD,Rapid City,Pennington,1.0,1140.694039,0.0
2948,57701,Rapid City,SD,Rapid City,Pennington,2.0,1231.903478,0.0
2949,57701,Rapid City,SD,Rapid City,Pennington,3.0,1301.191397,0.0
2950,57701,Rapid City,SD,Rapid City,Pennington,4.0,1297.04446,0.0
2951,57701,Rapid City,SD,Rapid City,Pennington,5.0,1248.906226,0.0
2952,57701,Rapid City,SD,Rapid City,Pennington,6.0,1184.596693,0.0
2953,57701,Rapid City,SD,Rapid City,Pennington,7.0,1192.385724,0.0
2954,8054,Mt Laurel,NJ,Philadelphia,Burlington,1.0,1080.0334289999998,1080.8301310000002
2955,8054,Mt Laurel,NJ,Philadelphia,Burlington,2.0,1131.730205,1070.222222
2956,8054,Mt Laurel,NJ,Philadelphia,Burlington,3.0,1131.730205,1096.1
2957,8054,Mt Laurel,NJ,Philadelphia,Burlington,4.0,1110.550868,1085.217391
2958,8054,Mt Laurel,NJ,Philadelphia,Burlington,5.0,1115.0186800000001,1075.698331
2959,8054,Mt Laurel,NJ,Philadelphia,Burlington,6.0,1134.196514,1105.8
2960,8054,Mt Laurel,NJ,Philadelphia,Burlington,7.0,1083.322759,1135.375494
2961,58201,Grand Forks,ND,Grand Forks,Grand Forks,1.0,2276.0695149999997,912.4277457000001
2962,58201,Grand Forks,ND,Grand Forks,Grand Forks,2.0,2331.478438,892.7632673
2963,58201,Grand Forks,ND,Grand Forks,Grand Forks,3.0,2360.888382,813.6690647
2964,58201,Grand Forks,ND,Grand Forks,Grand Forks,4.0,2243.6613859999998,836.5384615
2965,58201,Grand Forks,ND,Grand Forks,Grand Forks,5.0,2089.443031,907.5342466
2966,58201,Grand Forks,ND,Grand Forks,Grand Forks,6.0,1997.054785,892.9907975
2967,58201,Grand Forks,ND,Grand Forks,Grand Forks,7.0,2053.35356,804.6961326
2968,33615,Town 'n' Country,FL,Tampa,Hillsborough,1.0,1413.8538800000001,874.2354232999999
2969,33615,Town 'n' Country,FL,Tampa,Hillsborough,2.0,1479.5618029999998,909.8636972
2970,33615,Town 'n' Country,FL,Tampa,Hillsborough,3.0,1450.631532,893.1766389000001
2971,33615,Town 'n' Country,FL,Tampa,Hillsborough,4.0,1447.678584,905.5169827
2972,33615,Town 'n' Country,FL,Tampa,Hillsborough,5.0,1438.888137,903.1436752999998
2973,33615,Town 'n' Country,FL,Tampa,Hillsborough,6.0,1398.5953439999998,884.1110899
2974,33615,Town 'n' Country,FL,Tampa,Hillsborough,7.0,1374.153608,916.0685612
2975,37918,Knoxville,TN,Knoxville,Knox,1.0,2174.642147,0.0
2976,37918,Knoxville,TN,Knoxville,Knox,2.0,2097.314527,0.0
2977,37918,Knoxville,TN,Knoxville,Knox,3.0,1947.972349,0.0
2978,37918,Knoxville,TN,Knoxville,Knox,4.0,1969.9450359999998,0.0
2979,37918,Knoxville,TN,Knoxville,Knox,5.0,2155.831077,0.0
2980,37918,Knoxville,TN,Knoxville,Knox,6.0,2079.639695,0.0
2981,37918,Knoxville,TN,Knoxville,Knox,7.0,2037.908216,0.0
2982,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,1.0,1131.041727,0.0
2983,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,2.0,1137.074251,0.0
2984,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,3.0,1094.892819,0.0
2985,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,4.0,1064.75304,0.0
2986,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,5.0,1111.238873,0.0
2987,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,6.0,1078.033254,0.0
2988,55106,Saint Paul,MN,Minneapolis-St Paul,Ramsey,7.0,1143.451187,0.0
2989,13760,Union,NY,Binghamton,Broome,1.0,1432.82461,0.0
2990,13760,Union,NY,Binghamton,Broome,2.0,1386.414498,0.0
2991,13760,Union,NY,Binghamton,Broome,3.0,1378.639222,0.0
2992,13760,Union,NY,Binghamton,Broome,4.0,1365.709296,0.0
2993,13760,Union,NY,Binghamton,Broome,5.0,1384.112095,0.0
2994,13760,Union,NY,Binghamton,Broome,6.0,1368.45375,0.0
2995,13760,Union,NY,Binghamton,Broome,7.0,1331.707207,0.0
2996,1844,Methuen,MA,Boston,Essex,1.0,1417.797184,0.0
2997,1844,Methuen,MA,Boston,Essex,2.0,1424.350422,0.0
2998,1844,Methuen,MA,Boston,Essex,3.0,1432.733892,0.0
2999,1844,Methuen,MA,Boston,Essex,4.0,1494.892654,0.0
3000,1844,Methuen,MA,Boston,Essex,5.0,1500.803138,0.0
3001,1844,Methuen,MA,Boston,Essex,6.0,1497.035952,0.0
3002,1844,Methuen,MA,Boston,Essex,7.0,1528.110382,0.0
3003,60411,Chicago Heights,IL,Chicago,Cook,1.0,1227.814638,1097.718312
3004,60411,Chicago Heights,IL,Chicago,Cook,2.0,1191.489362,1136.073126
3005,60411,Chicago Heights,IL,Chicago,Cook,3.0,1205.145882,1051.948052
3006,60411,Chicago Heights,IL,Chicago,Cook,4.0,1230.688922,1007.332205
3007,60411,Chicago Heights,IL,Chicago,Cook,5.0,1221.705582,1046.937496
3008,60411,Chicago Heights,IL,Chicago,Cook,6.0,1251.90184,1010.6847029999999
3009,60411,Chicago Heights,IL,Chicago,Cook,7.0,1163.821731,1076.991643
3010,48307,Rochester Hills,MI,Detroit,Oakland,1.0,1880.971859,1147.257692
3011,48307,Rochester Hills,MI,Detroit,Oakland,2.0,1920.755504,1040.498315
3012,48307,Rochester Hills,MI,Detroit,Oakland,3.0,1883.1965519999999,1128.487805
3013,48307,Rochester Hills,MI,Detroit,Oakland,4.0,1896.7704030000002,1151.390808
3014,48307,Rochester Hills,MI,Detroit,Oakland,5.0,1850.0920579999997,1095.833333
3015,48307,Rochester Hills,MI,Detroit,Oakland,6.0,1897.363698,1221.1055279999998
3016,48307,Rochester Hills,MI,Detroit,Oakland,7.0,1881.051696,1111.104706
3017,80014,Aurora,CO,Denver,Arapahoe,1.0,1476.173193,1069.4208210000002
3018,80014,Aurora,CO,Denver,Arapahoe,2.0,1463.832504,1092.0
3019,80014,Aurora,CO,Denver,Arapahoe,3.0,1394.849938,1145.309091
3020,80014,Aurora,CO,Denver,Arapahoe,4.0,1452.73372,1169.9739880000002
3021,80014,Aurora,CO,Denver,Arapahoe,5.0,1516.0035300000002,1146.909621
3022,80014,Aurora,CO,Denver,Arapahoe,6.0,1522.391758,1151.947291
3023,80014,Aurora,CO,Denver,Arapahoe,7.0,1468.709974,1175.474163
3024,34741,Kissimmee,FL,Orlando,Osceola,1.0,1751.820269,0.0
3025,34741,Kissimmee,FL,Orlando,Osceola,2.0,1756.77393,0.0
3026,34741,Kissimmee,FL,Orlando,Osceola,3.0,1774.1526989999998,0.0
3027,34741,Kissimmee,FL,Orlando,Osceola,4.0,1751.15447,0.0
3028,34741,Kissimmee,FL,Orlando,Osceola,5.0,1777.6037789999998,0.0
3029,34741,Kissimmee,FL,Orlando,Osceola,6.0,1791.2495030000002,0.0
3030,34741,Kissimmee,FL,Orlando,Osceola,7.0,1752.861734,0.0
3031,33612,Tampa,FL,Tampa,Hillsborough,1.0,1307.184753,786.4307787
3032,33612,Tampa,FL,Tampa,Hillsborough,2.0,1285.173914,772.6470952000001
3033,33612,Tampa,FL,Tampa,Hillsborough,3.0,1295.599569,774.1554413
3034,33612,Tampa,FL,Tampa,Hillsborough,4.0,1273.102516,757.9967496
3035,33612,Tampa,FL,Tampa,Hillsborough,5.0,1271.171511,765.7576397999999
3036,33612,Tampa,FL,Tampa,Hillsborough,6.0,1296.974959,767.4978378
3037,33612,Tampa,FL,Tampa,Hillsborough,7.0,1306.016163,765.5
3038,92037,San Diego,CA,San Diego,San Diego,1.0,2301.714356,1732.420379
3039,92037,San Diego,CA,San Diego,San Diego,2.0,2278.951494,1739.943443
3040,92037,San Diego,CA,San Diego,San Diego,3.0,2249.796516,1632.4297119999999
3041,92037,San Diego,CA,San Diego,San Diego,4.0,2168.7172,1635.7798480000001
3042,92037,San Diego,CA,San Diego,San Diego,5.0,2171.787656,1602.5998650000001
3043,92037,San Diego,CA,San Diego,San Diego,6.0,2227.9210510000003,1569.750108
3044,92037,San Diego,CA,San Diego,San Diego,7.0,2302.717697,1562.4385539999998
3045,87105,South Valley,NM,Albuquerque,Bernalillo,1.0,1351.519366,0.0
3046,87105,South Valley,NM,Albuquerque,Bernalillo,2.0,1332.941909,0.0
3047,87105,South Valley,NM,Albuquerque,Bernalillo,3.0,1328.9433470000001,0.0
3048,87105,South Valley,NM,Albuquerque,Bernalillo,4.0,1257.861546,0.0
3049,87105,South Valley,NM,Albuquerque,Bernalillo,5.0,1293.058581,0.0
3050,87105,South Valley,NM,Albuquerque,Bernalillo,6.0,1280.7387609999998,0.0
3051,87105,South Valley,NM,Albuquerque,Bernalillo,7.0,1274.809662,0.0
3052,92103,San Diego,CA,San Diego,San Diego,1.0,1124.3834630000001,793.0477602000001
3053,92103,San Diego,CA,San Diego,San Diego,2.0,1228.607313,807.1036319
3054,92103,San Diego,CA,San Diego,San Diego,3.0,1247.177064,803.8613199
3055,92103,San Diego,CA,San Diego,San Diego,4.0,1212.236731,790.0025249
3056,92103,San Diego,CA,San Diego,San Diego,5.0,1281.654426,795.5052082999999
3057,92103,San Diego,CA,San Diego,San Diego,6.0,1198.0221609999999,819.6062072000001
3058,92103,San Diego,CA,San Diego,San Diego,7.0,1215.065457,798.7465181
3059,6492,Wallingford,CT,New Haven,New Haven,1.0,1739.1284829999997,1092.857143
3060,6492,Wallingford,CT,New Haven,New Haven,2.0,1753.459301,1014.560298
3061,6492,Wallingford,CT,New Haven,New Haven,3.0,1682.4976920000001,979.0
3062,6492,Wallingford,CT,New Haven,New Haven,4.0,1665.849677,1066.666667
3063,6492,Wallingford,CT,New Haven,New Haven,5.0,1693.463063,1067.8391960000001
3064,6492,Wallingford,CT,New Haven,New Haven,6.0,1702.288205,1093.75
3065,6492,Wallingford,CT,New Haven,New Haven,7.0,1605.378289,1069.437767
3066,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1829.9963300000002,1577.226891
3067,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1824.918218,1595.098066
3068,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1869.8727600000002,1618.776991
3069,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1854.713848,1590.361111
3070,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1831.6301460000002,1613.0569619999999
3071,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1855.754725,1656.1084640000001
3072,33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1848.5389120000002,1648.282799
3073,33617,Temple Terrace,FL,Tampa,Hillsborough,1.0,1625.865153,1190.2741460000002
3074,33617,Temple Terrace,FL,Tampa,Hillsborough,2.0,1591.615227,1196.89237
3075,33617,Temple Terrace,FL,Tampa,Hillsborough,3.0,1600.4554890000002,1194.6461789999998
3076,33617,Temple Terrace,FL,Tampa,Hillsborough,4.0,1585.7521769999998,1163.221583
3077,33617,Temple Terrace,FL,Tampa,Hillsborough,5.0,1606.218147,1172.6138460000002
3078,33617,Temple Terrace,FL,Tampa,Hillsborough,6.0,1672.48414,1203.4110660000001
3079,33617,Temple Terrace,FL,Tampa,Hillsborough,7.0,1654.175034,1216.498604
3080,80526,Fort Collins,CO,Fort Collins,Larimer,1.0,1452.852168,1235.34843
3081,80526,Fort Collins,CO,Fort Collins,Larimer,2.0,1462.170028,1183.528887
3082,80526,Fort Collins,CO,Fort Collins,Larimer,3.0,1449.6894949999999,1203.5836160000001
3083,80526,Fort Collins,CO,Fort Collins,Larimer,4.0,1538.799518,1157.2911199999999
3084,80526,Fort Collins,CO,Fort Collins,Larimer,5.0,1512.6985619999998,1168.9093679999999
3085,80526,Fort Collins,CO,Fort Collins,Larimer,6.0,1463.232841,1159.980695
3086,80526,Fort Collins,CO,Fort Collins,Larimer,7.0,1416.497241,1209.73266
3087,28806,Asheville,NC,Asheville,Buncombe,1.0,1530.624293,1096.465465
3088,28806,Asheville,NC,Asheville,Buncombe,2.0,1531.368071,1118.60893
3089,28806,Asheville,NC,Asheville,Buncombe,3.0,1566.846487,1140.512805
3090,28806,Asheville,NC,Asheville,Buncombe,4.0,1509.172873,1120.867053
3091,28806,Asheville,NC,Asheville,Buncombe,5.0,1473.062878,1172.2289759999999
3092,28806,Asheville,NC,Asheville,Buncombe,6.0,1469.933231,1151.284634
3093,28806,Asheville,NC,Asheville,Buncombe,7.0,1439.776539,1207.471405
3094,87507,Santa Fe,NM,Santa Fe,Santa Fe,1.0,1834.960769,0.0
3095,87507,Santa Fe,NM,Santa Fe,Santa Fe,2.0,1824.396987,0.0
3096,87507,Santa Fe,NM,Santa Fe,Santa Fe,3.0,1733.5438350000002,0.0
3097,87507,Santa Fe,NM,Santa Fe,Santa Fe,4.0,1671.907735,0.0
3098,87507,Santa Fe,NM,Santa Fe,Santa Fe,5.0,1677.425461,0.0
3099,87507,Santa Fe,NM,Santa Fe,Santa Fe,6.0,1704.0397239999998,0.0
3100,87507,Santa Fe,NM,Santa Fe,Santa Fe,7.0,1626.571802,0.0
3101,14075,Hamburg,NY,Buffalo,Erie,1.0,1330.946128,0.0
3102,14075,Hamburg,NY,Buffalo,Erie,2.0,1265.440863,0.0
3103,14075,Hamburg,NY,Buffalo,Erie,3.0,1291.853767,0.0
3104,14075,Hamburg,NY,Buffalo,Erie,4.0,1316.232717,0.0
3105,14075,Hamburg,NY,Buffalo,Erie,5.0,1271.857906,0.0
3106,14075,Hamburg,NY,Buffalo,Erie,6.0,1272.4915,0.0
3107,14075,Hamburg,NY,Buffalo,Erie,7.0,1341.501299,0.0
3108,80229,Thornton,CO,Denver,Adams,1.0,1268.2191710000002,998.6677991
3109,80229,Thornton,CO,Denver,Adams,2.0,1232.702669,1064.299898
3110,80229,Thornton,CO,Denver,Adams,3.0,1257.517697,1056.1776029999999
3111,80229,Thornton,CO,Denver,Adams,4.0,1272.759957,1051.361731
3112,80229,Thornton,CO,Denver,Adams,5.0,1296.47388,1050.864026
3113,80229,Thornton,CO,Denver,Adams,6.0,1304.6961210000002,1064.80349
3114,80229,Thornton,CO,Denver,Adams,7.0,1326.24977,1022.638849
3115,64118,Gladstone,MO,Kansas City,Clay,1.0,1199.2,1135.5113
3116,64118,Gladstone,MO,Kansas City,Clay,2.0,1270.8,1075.066523
3117,64118,Gladstone,MO,Kansas City,Clay,3.0,1266.270833,1082.200957
